@station,@grpkeys,@grpvals,@grpvalsdesc,@latdec,@lngdec,@shortname,@stname,@colour,@var_100x00_100,@var_100x00_100_dt,@var_100x00_141,@var_100x00_141_dt,@var_10x00_10,@var_10x00_10_dt
232713,WEB_SW_TELEM,B_232_MOORABOOL,232-Moorabool Basin,-37.54738089,144.0266458,BEALE CH BULLY PARK,BEALE CHANNEL @ BULLY PARK,green,0.030,20221017090000,0.0,20221017090000,,
232714,WEB_SW_TELEM,B_232_MOORABOOL,232-Moorabool Basin,-37.54855021,144.0261365,MOORABOOL C BULLY PK,MOORABOOL CHANNEL @ BULLY PARK,green,0.094,20221017090000,1.4,20221017090000,,
232715,WEB_SW_TELEM,B_232_MOORABOOL,232-Moorabool Basin,-37.55044027,143.987784,MOORABOOL C BUNGAREE,MOORABOOL CHANNEL @ BUNGAREE,green,0.195,20221017090000,5.9,20221017090000,,
232807,WEB_SW_TELEM,B_232_MOORABOOL,232-Moorabool Basin,-37.51567991,144.0843501,WS AT MOORABOOL RES,WEATHER STATION AT MOORABOOL RESERVOIR,grey,,,,,,
232808,WEB_SW_TELEM,B_232_MOORABOOL,232-Moorabool Basin,-37.67870794,144.0729722,WS AT LAL LAL RES.,WEATHER STATION AT LAL LAL RESERVOIR,grey,,,,,,
233200,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.14339597,144.18710041,BARWON POLLOCKSFORD,BARWON RIVER @ POLLOCKSFORD,purple,3.015,20221017090000,8887.8,20221017090000,0.0,20221017090000
233201,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.241768775,143.991733515,BARWON WINCHELSEA,BARWON RIVER @ WINCHELSEA,purple,3.953,20221017090000,4019.8,20221017090000,,
233211,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.29604249,143.838326,BIRREGURRA @ RICKETT,BIRREGURRA CREEK @ RICKETTS MARSH,purple,0.612,20221017090000,381.8,20221017090000,,
233213,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.01385278,143.9772528,LEIGH @ SHELFORD,LEIGH RIVER @ SHELFORD,purple,2.729,20221017090000,1238.8,20221017090000,0.0,20221017090000
233215,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-37.81068186,143.9184477,LEIGH @ MERCER,LEIGH RIVER @ MOUNT MERCER,purple,1.104,20221017090000,1433.8,20221017090000,0.0,20221017090000
233217,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.16360559,144.34689219,BARWON @ GEELONG,BARWON RIVER @ GEELONG,purple,2.848,20221017090000,12799.3,20221017090000,,
233218,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.14925264,143.9903598,BARWON @ INVERLEIGH,BARWON RIVER @ INVERLEIGH,purple,2.101,20221017090000,4997.6,20221017090000,0.0,20221017090000
233223,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-37.928637,143.8663116,WARRAMBINE @ WARRAMB,WARRAMBINE CREEK @ WARRAMBINE,purple,0.459,20221017090000,11.3,20221017090000,0.0,20221017090000
233224,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.32521467,143.8335511,BARWON @ RICKETTS,BARWON RIVER @ RICKETTS MARSH,purple,2.201,20221017090000,1306.2,20221017090000,0.0,20221017090000
233228,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.42125009,143.7109799,BOUNDARY @ YEODENE,BOUNDARY CREEK @ YEODENE,grey,0.363,20221017090000,37.4,20221017090000,,
233229,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.40877494,143.68182753,BOUNDARY @ MACDONALD,BOUNDARY CREEK @ D/S OF MACDONALDS DAM,green,0.186,20221017090000,20.6,20221017090000,,
233231,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.403679,143.674728,BOUNDARY @ MCDONALDS,BOUNDARY CREEK @ U/S OF MCDONALDS DAM,blue,0.410,20221017090000,22.7,20221017090000,,
233246,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.49914272,143.76059608,CALLAHAN CK O/TAKE,CALLAHAN CREEK @ OFFTAKE,grey,0.383,20221017090000,67.8,20221017090000,,
233247,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.29928,143.9375,BARWON R @ KILDEAN,BARWON RIVER @ KILDEAN LANE,purple,4.155,20221017090000,3165.4,20221017090000,,
233250,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.4480865,143.73131223,AGROFORESTRY SITE,AGROFORESTRY SITE @ RACECOURSE PADDOCK GERANGAMETE,purple,0.248,20221017090000,3.1,20221017090000,0.0,20221017090000
233254,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.487260176,143.742812082,East Barwon R @ KCJ,East Barwon River @ U/S King Ck Junction,grey,,,,,,
233255,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.488077,143.683156,W/Barwon @ Boundry,West Barwon River @ Boundary Road Forrest,grey,0.808,20221017090000,,,,
233257,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.46414762,143.76980321,DEWING CK,DEWING CREEK @ BIBIRAGURRA-FORREST ROAD,grey,0.133,20221017090000,5.8,20221017090000,,
233268,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.50870317,143.7313663,E. BARWON R @ FLUME,EAST BARWON RIVER @ FLUME,grey,0.918,20221017090000,,,,
233269,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.21392033,144.41107426,BARWON R U/S BARRAGE,BARWON RIVER U/S LOWER BARRAGE OF GEELONG WETLANDS,purple,1.970,20221017090000,,,,
233272,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-37.54817112,143.9331475,FELLMONGERS C AT RES,FELLMONGERS CREEK @ GONG GONG RES. H.G.,grey,,,,,,
233273,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.41467698,143.63348433,BOUNDARY CK BARONGAR,BOUNDARY CREEK @ BARONGAROOK,purple,0.445,20221017080000,21.5,20221017080000,,
233274,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-37.536376,143.939334,Fellmongers Ck,Fellmongers Creek @ U/S Gong Gong Reservoir,purple,0.257,20221017090000,27.6,20221017090000,,
233275,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.422707043,143.692230912,Boundary Ck U/S,Boundary Creek @ U/S Big Swamp,grey,0.471,20221017090000,25.5,20221017090000,,
233276,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.421768367,143.70243373,Boundary Ck D/S,Boundary Creek @ D/S Big Swamp,grey,0.571,20221017090000,41.6,20221017090000,,
233277,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-37.543526,143.95236,Giles Div,GILES CREEK @ U/s GILES CK DIVERSION,grey,0.368,20221017090000,47.4,20221017090000,,
233278,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-37.543526,143.95236,Giles PDR,GILES CREEK PDR @ GILES CK DIVERSION,grey,0.547,20221017090000,40.4,20221017090000,,
233603,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.2084635,144.4281478,REEDY LK CONNEWERRE,REEDY LAKE AT CONNEWARRE,grey,,,,,,
233604,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.2301424,144.400346,HOSPITAL SWAMP CONNE,HOSPITAL SWAMP AT CONNEWARRE,grey,,,,,,
233605,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-37.552394,143.935211,GILES CK @ KIRKS,GILES CREEK @ KIRKS RESERVOIR H.G,purple,12.259,20221017090000,,,,
233703,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.5086415,143.73130658,WURDIBOLUC INLET CH,WURDIBOLUC INLET CHANNEL @ EAST BARWON OFFTAKE,grey,0.228,20221017090000,,,,
233704,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.49931851,143.76116458,CALLAHAN CH @ O/TAKE,CALLAHAN CHANNEL @ OFFTAKE,grey,0.179,20221017090000,,,,
233707,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-37.53438,143.93691,PINCOTT-W. SWANN CH.,PINCOTT-WHITE SWAN CHANNEL U/S LONG HILL AQUADUCT,green,0.103,20221017091500,3.6,20221017091500,,
233708,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-37.5481,143.96851,BEALE-PINCOTT CH.,BEALE-PINCOTT CHANNEL @ KIERCES RD,green,0.178,20221017090000,7.6,20221017090000,,
233718,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-37.61214,143.84505,BALLARAT S WWTP O/F,BALLARAT STH WASTE WATER TREATMENT PLANT O/FALL,grey,,,,,,
233723,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.463577,143.770097,WBIC AT DEWINGS SYPH,WURDIBOLUC INLET CHANNEL @ DEWINGS SYPHON,grey,1.650,20221017090000,,,,
233802,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.62385017,143.72969074,R.G. MT SABINE,RAINGAUGE MOUNT SABINE,grey,,,,,0.0,20221017090000
233803,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.54785239,143.86021699,R.G. MT COWLEY,RAINGAUGE MOUNT COWLEY,grey,,,,,0.0,20221017090000
233813,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.40963885,143.97795121,R.G. BOONAH,RAINGAUGE @ BOONAH,grey,,,,,0.0,20221017090000
233814,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-38.48352252,143.91361767,R.G. BENWERIN,RAINGAUGE @ BENWERIN,grey,,,,,0.0,20221017090000
233815,WEB_SW_TELEM,B_233_BARWON,233-Barwon Basin,-37.67282038,143.943234,R.G. BUNINYONG,RAINGAUGE @ BUNINYONG,grey,,,,,0.0,20221017090000
234200,WEB_SW_TELEM,B_234_LAKEC,234-Lake Corangamite,-37.808599,143.58558,WOADY YALOAK@PITFI'D,WOADY YALOAK RIVER @ PITFIELD,blue,0.622,20221017090000,233.3,20221017090000,,
234201,WEB_SW_TELEM,B_234_LAKEC,234-Lake Corangamite,-38.01187153,143.6426602,WOADY YALOAK@CRESSY,WOADY YALOAK RIVER @ CRESSY (YARIMA),purple,2.286,20221017090000,630.2,20221017090000,0.0,20221017090000
234617,WEB_SW_TELEM,B_234_LAKEC,234-Lake Corangamite,-38.308871405,143.572846464,LAKE COLAC,LAKE COLAC (H.G.) AT COLAC TOWNSHIP,grey,,,,,,
234801,WEB_SW_TELEM,B_234_LAKEC,234-Lake Corangamite,-38.33884,143.59028,R.G. COLAC,RAINGAUGE (LAKE COLAC) @ COLAC,grey,,,,,0.0,20221017090000
235203,WEB_SW_TELEM,B_235_OTWAY,235-Otway Coast Basin,-38.44498055,142.9601945,CURDIES @ CURDIE,CURDIES RIVER @ CURDIE,purple,2.233,20221017090000,1092.7,20221017090000,0.0,20221017090000
235210,WEB_SW_TELEM,B_235_OTWAY,235-Otway Coast Basin,-38.5337127,143.54439882,LARDNER @ GELLIBRAND,LARDNER CREEK @ GELLIBRAND,blue,1.157,20221017060000,148.3,20221017060000,,
235211,WEB_SW_TELEM,B_235_OTWAY,235-Otway Coast Basin,-38.58909395,143.2565402,KENNEDYS @ KENNEDYS,KENNEDYS CREEK @ KENNEDYS CREEK,purple,2.049,20221017090000,471.1,20221017090000,0.0,20221017090000
235216,WEB_SW_TELEM,B_235_OTWAY,235-Otway Coast Basin,-38.57254132,143.94718864,CUMBERLAND @ LORNE,CUMBERLAND RIVER @ LORNE,grey,0.504,20221017090000,107.7,20221017090000,,
235222,WEB_SW_TELEM,B_235_OTWAY,235-Otway Coast Basin,-38.386024853,144.177481455,ANGLESEA @ ANGLESEA,SALT CREEK @ ALCOA,purple,0.187,20221017090000,51.2,20221017090000,,
235224,WEB_SW_TELEM,B_235_OTWAY,235-Otway Coast Basin,-38.70152297,143.2482161,GELLIBRAND @ BURRUPA,GELLIBRAND RIVER @ BURRUPA,grey,5.252,20221017090000,6497.8,20221017090000,,
235225,WEB_SW_TELEM,B_235_OTWAY,235-Otway Coast Basin,-38.559074,143.367681,GELLIBRAND @CARLIS.P,GELLIBRAND RIVER @ CARLISLE RIVER (PUMPING STATION),purple,2.979,20221017090000,884.0,20221017090000,,
235227,WEB_SW_TELEM,B_235_OTWAY,235-Otway Coast Basin,-38.5241,143.4829,GELLIBRAND @ BUNKERS,GELLIBRAND RIVER @ BUNKERS HILL,purple,1.017,20221017090000,730.5,20221017090000,,
235231,WEB_SW_TELEM,B_235_OTWAY,235-Otway Coast Basin,-38.529581193,143.563141418,Gellibrand @ Raffert,Gellibrand River @ Raffertys Lane Gellibrand,grey,1.197,20221017090000,,,,
235232,WEB_SW_TELEM,B_235_OTWAY,235-Otway Coast Basin,-38.44207078,144.07053536,PAINKALAC CREEK DAM,PAINKALAC CREEK @ PAINKALAC CREEK DAM,purple,0.434,20221017090000,31.9,20221017090000,,
235234,WEB_SW_TELEM,B_235_OTWAY,235-Otway Coast Basin,-38.48316225,143.57179241,LOVE @ GELLIBRAND,LOVE CREEK @ GELLIBRAND,purple,0.413,20221017090000,82.1,20221017090000,,
235258,WEB_SW_TELEM,B_235_OTWAY,235-Otway Coast Basin,-38.63466501,143.2641722,GELLIBRAND R OTWAY,GELLIBRAND RIVER D/S SOUTH OTWAY PUMPS BRIDGE,purple,5.343,20221017090000,,,,
235260,WEB_SW_TELEM,B_235_OTWAY,235-Otway Coast Basin,-38.389691603,144.172988764,,ANGLESEA RIVER (MARSHY CREEK) @ ALCOA,grey,0.475,20221017090000,,,,
235264,WEB_SW_TELEM,B_235_OTWAY,235-Otway Coast Basin,-38.44253729,144.06721727,PAINKALAC RES HG,PAIKALAC CREEK @ PAINKALAC RES. H.G.,grey,,,,,0.0,20221017090000
235268,WEB_SW_TELEM,B_235_OTWAY,235-Otway Coast Basin,-38.56381809,142.86299735,CURDIES @ PETERB'RGH,CURDIES RIVER @ PETERBOROUGH,green,0.370,20221017090000,,,,
235269,WEB_SW_TELEM,B_235_OTWAY,235-Otway Coast Basin,-38.69666221,143.15516329,GELLIBRAND @ PRNCTWN,GELLIBRAND RIVER @ PRINCETOWN,grey,,,,,,
235278,WEB_SW_TELEM,B_235_OTWAY,235-Otway Coast Basin,-38.40507409,144.1861279,ANGLESEA R GR OCEAN,ANGLESEA RIVER @ GREAT OCEAN ROAD BRIDGE,red,1.222,20221017090000,,,,
235282,WEB_SW_TELEM,B_235_OTWAY,235-Otway Coast Basin,-38.343423,143.14232,CURDIES RV COBDEN RD,CURDIES RIVER AT COBDEN-STONEYFORD ROAD,grey,0.654,20221017090000,327.1,20221017090000,,
235283,WEB_SW_TELEM,B_235_OTWAY,235-Otway Coast Basin,-38.802064872,143.477696176,Aire R @ Horden,Aire River @ Horden Vale,grey,0.716,20221017090000,,,,
236202,WEB_SW_TELEM,B_236_HOPKINS,236-Hopkins Basin,-37.69542079,142.7245119,HOPKINS @ WICKLIFFE,HOPKINS RIVER @ WICKLIFFE,purple,3.871,20221017090000,3839.2,20221017090000,,
236203,WEB_SW_TELEM,B_236_HOPKINS,236-Hopkins Basin,-37.68769856,143.36006737,MOUNT EMU @ SKIPTON,MOUNT EMU CREEK @ SKIPTON,purple,3.953,20221017090000,4996.3,20221017090000,,
236204,WEB_SW_TELEM,B_236_HOPKINS,236-Hopkins Basin,-37.68052,143.0657,FIERY @ STREATHAM,FIERY CREEK @ STREATHAM,grey,3.201,20221017090000,2917.2,20221017090000,,
236205,WEB_SW_TELEM,B_236_HOPKINS,236-Hopkins Basin,-38.31688258,142.4830797,MERRI @ WOODFORD,MERRI RIVER @ WOODFORD,purple,1.656,20221017090000,860.5,20221017090000,,
236209,WEB_SW_TELEM,B_236_HOPKINS,236-Hopkins Basin,-38.33543732,142.6251911,HOPKINS @ HOPKINS F.,HOPKINS RIVER @ HOPKINS FALLS,purple,3.132,20221017090000,33477.7,20221017090000,,
236210,WEB_SW_TELEM,B_236_HOPKINS,236-Hopkins Basin,-38.24379422,142.7030202,HOPKINS @FRAMLINGHAM,HOPKINS RIVER @ FRAMLINGHAM,purple,3.725,20221017090000,10482.2,20221017090000,,
236212,WEB_SW_TELEM,B_236_HOPKINS,236-Hopkins Basin,-38.34596771,142.65191627,BRUCKNELL @ CUDGEE,BRUCKNELL CREEK @ CUDGEE,purple,1.636,20221017090000,903.2,20221017090000,0.0,20221017090000
236213,WEB_SW_TELEM,B_236_HOPKINS,236-Hopkins Basin,-37.5304,143.46518,MOUNT EMU @MENA PARK,MOUNT EMU CREEK @ MENA PARK,purple,1.081,20221017090000,389.1,20221017090000,0.0,20221017090000
236215,WEB_SW_TELEM,B_236_HOPKINS,236-Hopkins Basin,-37.52452,143.67555,BURRUMBEET @ LAKE,BURRUMBEET CREEK @ LAKE BURRUMBEET,grey,1.610,20221017090000,282.1,20221017090000,,
236216,WEB_SW_TELEM,B_236_HOPKINS,236-Hopkins Basin,-38.30559215,142.8812902,MOUNT EMU @ TAROON,MOUNT EMU CREEK @ TAROON (AYRFORD ROAD BRIDGE),purple,3.082,20221017090000,14770.4,20221017090000,,
236219,WEB_SW_TELEM,B_236_HOPKINS,236-Hopkins Basin,-37.315772,142.941403,HOPKINS R @ ARARAT,HOPKINS RIVER @ ARARAT,purple,1.054,20221017090000,255.1,20221017090000,0.0,20221017090000
236228,WEB_SW_TELEM,B_236_HOPKINS,236-Hopkins Basin,-37.37794925,143.3790836,MUSICAL GULLY RES.,MUSICAL GULLY CREEK @ MUSICAL GULLY RESERVOIR H.G.,grey,,,,,,
236230,WEB_SW_TELEM,B_236_HOPKINS,236-Hopkins Basin,-37.29491136,143.261621,LONG GULLY CK @ GLUT,LONG GULLY CREEK @ THE GLUT,grey,,,,,,
236231,WEB_SW_TELEM,B_236_HOPKINS,236-Hopkins Basin,-37.30427,143.27048,CAVE HILL CK MT COLE,CAVE HILL CREEK @ MOUNT COLE,purple,0.824,20221017090000,7.0,20221017090000,,
236238,WEB_SW_TELEM,B_236_HOPKINS,236-Hopkins Basin,-37.64537,143.48288,MT EMU @ GUTHRIES B,MT EMU CREEK @ GUTHRIES BRIDGE,purple,2.527,20221017090000,,,,
236805,WEB_SW_TELEM,B_236_HOPKINS,236-Hopkins Basin,-37.302713,143.282846,Cave Hill Camp RG,Cave Hill Camp Rain Gauge @ Cave Hill,grey,,,,,0.0,20221017090000
237200,WEB_SW_TELEM,B_237_PORTLAND,237-Portland Coast Basin,-38.31991057,142.2264285,MOYNE @ TOOLONG,MOYNE RIVER @ TOOLONG,purple,1.530,20221017090000,505.8,20221017090000,,
237202,WEB_SW_TELEM,B_237_PORTLAND,237-Portland Coast Basin,-38.12590416,141.61998401,FITZROY @ HEYWOOD,FITZROY RIVER @ HEYWOOD,blue,0.597,20221017090000,63.6,20221017090000,,
237205,WEB_SW_TELEM,B_237_PORTLAND,237-Portland Coast Basin,-38.150428,141.769572,DARLOT @ HOMERTON,DARLOT CREEK @ HOMERTON BRIDGE,blue,1.154,20221017090000,389.2,20221017090000,,
237206,WEB_SW_TELEM,B_237_PORTLAND,237-Portland Coast Basin,-38.25747149,141.9443629,EUMERALLA @ CODRINGT,EUMERALLA RIVER @ CODRINGTON,purple,1.471,20221017090000,171.6,20221017090000,,
237207,WEB_SW_TELEM,B_237_PORTLAND,237-Portland Coast Basin,-38.24343647,141.6632149,SURRY @ HEATHMERE,SURRY RIVER @ HEATHMERE,blue,0.386,20221017090000,47.5,20221017090000,0.0,20221017090000
237208,WEB_SW_TELEM,B_237_PORTLAND,237-Portland Coast Basin,-38.16666667,142.2583333,MOYNE @ WILLATOOK,MOYNE RIVER @ WILLATOOK,grey,1.201,20221017090000,8.8,20221017090000,0.0,20221017090000
237221,WEB_SW_TELEM,B_237_PORTLAND,237-Portland Coast Basin,-38.38047296,142.2413765,Moyne R @ Sth Ocean,Moyne River_Southern Ocean @ Gipps Street Bridge,grey,0.226,20221017090000,,,,
237801,WEB_SW_TELEM,B_237_PORTLAND,237-Portland Coast Basin,-38.006915383,142.217299239,RG @ Gerrigerup,Raingauge @ Gerrigerup,grey,,,,,0.0,20221017090000
238202,WEB_SW_TELEM,B_238_GLENELG,238-Glenelg Basin,-37.61903001,141.4290873,GLENELG @ SANDFORD,GLENELG RIVER @ SANDFORD,blue,2.078,20221017090000,3290.1,20221017090000,,
238206,WEB_SW_TELEM,B_238_GLENELG,238-Glenelg Basin,-37.92471219,141.28120635,GLENELG R DARTMOOR,GLENELG RIVER @ DARTMOOR,blue,2.627,20221017090000,2277.7,20221017090000,,
238210,WEB_SW_TELEM,B_238_GLENELG,238-Glenelg Basin,-37.170771,141.589857,GLENELG HARROW B EC,GLENELG RIVER @ HARROW,purple,1.216,20221017090000,985.9,20221017090000,,
238211,WEB_SW_TELEM,B_238_GLENELG,238-Glenelg Basin,-37.36671027,141.2427515,GLENELG R @ DERGHOLM,GLENELG RIVER @ DERGHOLM,purple,1.781,20221017090000,486.9,20221017090000,,
238212,WEB_SW_TELEM,B_238_GLENELG,238-Glenelg Basin,-37.58242592,141.4089437,GLENELG @ CASTERTON,GLENELG RIVER @ CASTERTON,grey,1.318,20221017090000,,,,
238219,WEB_SW_TELEM,B_238_GLENELG,238-Glenelg Basin,-37.70876208,141.83255321,GRANGE @ MORGIANA,GRANGE BURN @ MORGIANA,purple,1.797,20221017090000,691.3,20221017090000,,
238220,WEB_SW_TELEM,B_238_GLENELG,238-Glenelg Basin,-37.52530192,142.0036584,DUNDAS @ CAVENDISH,DUNDAS RIVER @ CAVENDISH,grey,2.547,20221017090000,66.8,20221017090000,0.0,20221017090000
238223,WEB_SW_TELEM,B_238_GLENELG,238-Glenelg Basin,-37.49595322,141.4259612,WANDO @ WANDO VALE,WANDO RIVER @ WANDO VALE,purple,0.689,20221017090000,58.6,20221017090000,,
238224,WEB_SW_TELEM,B_238_GLENELG,238-Glenelg Basin,-37.147871,141.850248,GLENELG R FULHAM BR,GLENELG R @ FULHAM BRIDGE,purple,1.173,20221017090000,261.9,20221017090000,,
238228,WEB_SW_TELEM,B_238_GLENELG,238-Glenelg Basin,-37.645127,141.5056148,WANNON @ HENTY,WANNON RIVER @ HENTY,purple,2.396,20221017090000,2492.7,20221017090000,,
238231,WEB_SW_TELEM,B_238_GLENELG,238-Glenelg Basin,-37.31227,142.36721,GLENELG @ BIG CORD,GLENELG RIVER @ BIG CORD,purple,0.914,20221017090000,108.5,20221017090000,,
238235,WEB_SW_TELEM,B_238_GLENELG,238-Glenelg Basin,-37.98007141,141.4546374,CRAWFORD @ CRAWFORD,CRAWFORD RIVER @ LOWER CRAWFORD,blue,1.406,20221017090000,267.9,20221017090000,,
238237,WEB_SW_TELEM,B_238_GLENELG,238-Glenelg Basin,-37.22073,142.41053,MOORA MOORA CREEK,MOORA MOORA CREEK @ MOORA MOORA RESERVOIR (H. GAUGE),grey,,,,,,
238257,WEB_SW_TELEM,B_238_GLENELG,238-Glenelg Basin,-37.25127778,141.86794444,Glenelg @ Weavers,Glenelg River @ Weavers,grey,0.736,20221017090000,62.8,20221017090000,,
238266,WEB_SW_TELEM,B_238_GLENELG,238-Glenelg Basin,-37.772947,141.962478,Muddy Ck @ Henty Hwy,Muddy Creek @ Henty Highway,grey,0.728,20221017090000,239.2,20221017090000,,
238700,WEB_SW_TELEM,B_238_GLENELG,238-Glenelg Basin,-37.2342674,141.9578508,ROCKLANDS CHANNEL,ROCKLANDS CHANNEL @ ROCKLANDS RESERVOIR,green,0.050,20221017090000,0.0,20221017090000,,
238702,WEB_SW_TELEM,B_238_GLENELG,238-Glenelg Basin,-37.22568,142.40937,MOORA OUTLET CHANNEL,MOORA OUTLET CHANNEL @ MOORA RESERVOIR,blue,0.504,20221017090000,49.0,20221017090000,0.0,20221017090000
238720,WEB_SW_TELEM,B_238_GLENELG,238-Glenelg Basin,-37.03699,142.26633,Moora Ch @ Brimpean,Moora Channel @ Brimpean - Laharum Rd,grey,0.354,20221017090000,15.3,20221017090000,,
238802,WEB_SW_TELEM,B_238_GLENELG,238-Glenelg Basin,-37.23370403,141.95952338,ROCKLANDS RES W.S.,WEATHER STATION @ ROCKLANDS RESERVOIR,grey,,,,,0.0,20221017090000
401201,WEB_SW_TELEM,B_401_UPPER,401-Upper Murray Basin,-35.931414,147.7115,MURRAY @ JINGELLIC,MURRAY RIVER @ JINGELLIC,purple,3.120,20221017090000,18967.7,20221017090000,0.0,20221017090000
401203,WEB_SW_TELEM,B_401_UPPER,401-Upper Murray Basin,-36.94595897,147.6056955,MITTA @ HINNOMUNJIE,MITTA MITTA RIVER @ HINNOMUNJIE,purple,1.605,20221017090000,3962.7,20221017090000,0.0,20221017090000
401204,WEB_SW_TELEM,B_401_UPPER,401-Upper Murray Basin,-36.40752232,147.2312238,MITTA @ TALLANDOON,MITTA MITTA RIVER @ TALLANDOON,purple,3.765,20221017090000,12356.5,20221017090000,0.0,20221017090000
401208,WEB_SW_TELEM,B_401_UPPER,401-Upper Murray Basin,-36.21187783,147.6777407,CUDGEWA @ BERRINGAMA,CUDGEWA CREEK @ BERRINGAMA,purple,1.748,20221017090000,624.4,20221017090000,0.0,20221017090000
401210,WEB_SW_TELEM,B_401_UPPER,401-Upper Murray Basin,-36.56852733,147.4133807,SNOWY @ GRANITE FLAT,SNOWY CREEK @ BELOW GRANITE FLAT,purple,1.602,20221017090000,1989.0,20221017090000,0.0,20221017090000
401211,WEB_SW_TELEM,B_401_UPPER,401-Upper Murray Basin,-36.53122801,147.4565577,MITTA @ COLEMANS,MITTA MITTA RIVER @ COLEMANS,purple,2.750,20221017090000,9330.5,20221017090000,,
401212,WEB_SW_TELEM,B_401_UPPER,401-Upper Murray Basin,-36.44500012,147.8294929,NARIEL @UPPER NARIEL,NARIEL CREEK @ UPPER NARIEL,grey,0.812,20221017084500,1005.6,20221017084500,,
401215,WEB_SW_TELEM,B_401_UPPER,401-Upper Murray Basin,-36.86621971,147.7035132,MORASS CK @ UPLANDS,MORASS CREEK @ UPLANDS,purple,0.964,20221017090000,196.3,20221017090000,0.0,20221017090000
401216,WEB_SW_TELEM,B_401_UPPER,401-Upper Murray Basin,-36.93271871,147.4721913,BIG R @ JOKERS CREEK,BIG RIVER @ JOKERS CREEK,purple,1.842,20221017090000,2173.5,20221017090000,0.0,20221017090000
401217,WEB_SW_TELEM,B_401_UPPER,401-Upper Murray Basin,-36.75660534,147.7092775,GIBBO @ GIBBO PARK,GIBBO RIVER @ GIBBO PARK,purple,1.180,20221017090000,767.0,20221017090000,0.0,20221017090000
401220,WEB_SW_TELEM,B_401_UPPER,401-Upper Murray Basin,-36.21329129,147.3352514,TALLANGATTA MCALLUMS,TALLANGATTA CREEK @ McCALLUMS,blue,1.080,20221017090000,606.0,20221017090000,0.0,20221017090000
401222,WEB_SW_TELEM,B_401_UPPER,401-Upper Murray Basin,-36.46757617,147.3327936,MITTA @ BOWLERS LANE,MITTA MITTA RIVER @ BOWLERS LANE,purple,248.764,20221017090000,,,,
401224,WEB_SW_TELEM,B_401_UPPER,401-Upper Murray Basin,-36.55709641,147.52962243,MITTA @ DART. HEAD,MITTA MITTA RIVER @ LAKE DARTMOUTH (HEAD GAUGE),grey,,,,,,
401226,WEB_SW_TELEM,B_401_UPPER,401-Upper Murray Basin,-37.08802787,147.4579293,VICTORIA @ V. FALLS,VICTORIA RIVER @ VICTORIA FALLS,purple,1.029,20221017090000,138.5,20221017090000,0.0,20221017090000
401228,WEB_SW_TELEM,B_401_UPPER,401-Upper Murray Basin,-37.19320069,147.51999358,BUTCHER @ OMEO,BUTCHER CREEK @ OMEO,blue,0.238,20221017090000,10.4,20221017090000,,
