attributes.bom_stn_num,attributes.name,attributes.lat,attributes.long,attributes.state,attributes.location_types,attributes.basin
509602,Wilydowns,-33.799,115.0132,WA,rain gauge;,Busselton Coast
509603,Duggans,-33.8511,115.1132,WA,rain gauge;,Busselton Coast
509604,Poison,-34.109,115.5513,WA,rain gauge;,Blackwood River
509605,Millipit,-34.1787,115.5848,WA,rain gauge;,Blackwood River
509606,Bevan Street,-34.9995,117.8687,WA,rain gauge;,Albany Coast
509607,Dardanup 2 (Dpird),-33.3871,115.8665,WA,rain gauge;,Collie River
509608,Cordering (Dpird),-33.5383,116.6065,WA,rain gauge;,Preston River
509609,Mcalinden (Dpird),-33.5998,116.2633,WA,rain gauge;,Collie River
509610,Newlands (Dpird),-33.6543,115.8671,WA,rain gauge;,Busselton Coast
509612,Balingup (Dpird),-33.7963,116.0636,WA,rain gauge;,Blackwood River
509613,Dininnup (Dpird),-33.8005,116.5527,WA,rain gauge;,Blackwood River
509614,Rosa Brook (Dpird),-33.9363,115.2191,WA,rain gauge;,Busselton Coast
509615,Nannup (Dpird),-33.9371,115.795,WA,rain gauge;,Blackwood River
509616,Margaret River (Dpird),-33.9719,115.105,WA,rain gauge;,Busselton Coast
509617,Mayanup South (Dpird),-34.0309,116.5125,WA,rain gauge;,Blackwood River
509618,Carlotta (Dpird),-34.0933,115.7826,WA,rain gauge;,Blackwood River
509619,Tonebridge (Dpird),-34.2213,116.7029,WA,rain gauge;,Warren River
509620,Yanmah (Dpird),-34.2257,116.0178,WA,rain gauge;,Donnelly River
509621,Karridale (Dpird),-34.228,115.1431,WA,rain gauge;,Blackwood River
509622,Milyeannup (Dpird),-34.2501,115.4475,WA,rain gauge;,Blackwood River
509623,Bremer Bay (Dpird),-34.3781,119.3378,WA,rain gauge;,Albany Coast
509624,Quininup (Dpird),-34.4449,116.2334,WA,rain gauge;,Warren River
509625,Kendenup West (Dpird),-34.45,117.499,WA,rain gauge;,Albany Coast
509626,Northcliffe (Dpird),-34.654,116.1444,WA,rain gauge;,Shannon River
509627,Denmark (Dpird),-34.9523,117.3709,WA,rain gauge;,Denmark River
509628,Capel (Dpird),-33.6095,115.6407,WA,rain gauge;,Busselton Coast
509629,Styles Tower (Dpird),-33.9123,115.8999,WA,rain gauge;,Blackwood River
509630,Fouracres (Dpird),-34.3075,115.5494,WA,rain gauge;,Blackwood River
510000,Frenches,-31.5589,116.6558,WA,rain gauge;water level gauge;,Avon River
510017,Ngangaguringuring,-31.9333,116.4,WA,rain gauge;water level gauge;,Swan Coast
510018,Jelcobine,-32.3975,116.8304,WA,rain gauge;,Avon River
510026,Bull Crossing,-34.3333,118.65,WA,rain gauge;water level gauge;,Albany Coast
510031,Mooranoppin Rock,-31.6031,117.7303,WA,rain gauge;water level gauge;,Avon River
510035,Odriscolls Farm,-31.7231,116.8289,WA,rain gauge;water level gauge;,Avon River
510062,Merredin (Dpird),-31.4931,118.2262,WA,rain gauge;,Avon River
510063,Northam (Dpird),-31.6516,116.6942,WA,rain gauge;,Avon River
510064,Meckering North (Dpird),-31.4058,117.1599,WA,rain gauge;,Avon River
510065,Muresk (Dpird),-31.7277,116.6913,WA,rain gauge;,Avon River
510066,Kalannie (Dpird),-30.3431,117.1173,WA,rain gauge;,Yarra Yarra Lakes
510067,Beacon Aero (Dpird),-30.4736,117.8804,WA,rain gauge;,Avon River
510068,Mukinbudin Aero (Dpird),-30.9187,118.2506,WA,rain gauge;,Avon River
510069,Trayning West (Dpird),-31.1151,117.7207,WA,rain gauge;,Avon River
510070,Kellerberrin Aero (Dpird),-31.6179,117.7203,WA,rain gauge;,Avon River
510072,Shackleton (Dpird),-31.9456,117.8383,WA,rain gauge;,Avon River
510073,Koorda Aero (Dpird),-30.8284,117.5015,WA,rain gauge;,Avon River
510074,Ejanding (Dpird),-30.9932,117.1358,WA,rain gauge;,Avon River
510075,Burakin (Dpird),-30.5296,117.1807,WA,rain gauge;,Yarra Yarra Lakes
510076,Bencubbin (Dpird),-30.8191,117.8635,WA,rain gauge;,Avon River
510077,Kellerberrin North (Dpird),-31.3334,117.7916,WA,rain gauge;,Avon River
510078,Merredin Ng Out (Dpird),-31.4849,118.2214,WA,rain gauge;,Avon River
510080,Tammin (Dpird),-31.5873,117.47,WA,rain gauge;,Avon River
510081,Goodlands (Dpird),-29.9948,117.2221,WA,rain gauge;,Yarra Yarra Lakes
510082,York East (Dpird),-31.8328,116.9212,WA,rain gauge;,Avon River
510252,Kwolyn Hill,-31.8667,117.7667,WA,rain gauge;water level gauge;,Avon River
510500,Lake Toolibin Inflow,-32.9047,117.6139,WA,rain gauge;water level gauge;model point;,Blackwood River
510502,Manywaters,-33.4931,116.9644,WA,rain gauge;water level gauge;model point;,Blackwood River
510503,Bibikin Road Bridge,-33.3986,117.73,WA,rain gauge;water level gauge;model point;,Blackwood River
510509,Newdegate (Dpird),-33.113,118.84,WA,rain gauge;,Avon River
510510,Katanning (Dpird),-33.683,117.6121,WA,rain gauge;,Blackwood River
510511,Jerramungup (Dpird),-33.7699,118.9124,WA,rain gauge;,Albany Coast
510515,Wickepin East (Dpird),-32.7442,117.8644,WA,rain gauge;,Avon River
510516,Wickepin (Dpird),-32.8921,117.7674,WA,rain gauge;,Blackwood River
510517,Ravensthorpe (Dpird),-33.4359,119.7302,WA,rain gauge;,Esperance Coast
510518,Lake King (Dpird),-33.0265,119.8007,WA,rain gauge;,Avon River
510519,Holt Rock (Dpird),-32.5717,119.5011,WA,rain gauge;,Avon River
510520,East Beverley (Dpird),-32.1423,117.1742,WA,rain gauge;,Avon River
510525,Narembeen Aero (Dpird),-32.1081,118.4064,WA,rain gauge;,Avon River
510526,Brookton (Dpird),-32.3868,117.0135,WA,rain gauge;,Avon River
510527,Corrigin Aero (Dpird),-32.3457,117.8078,WA,rain gauge;,Avon River
510528,Hyden (Dpird),-32.444,118.8528,WA,rain gauge;,Avon River
510529,Dragon Rocks (Dpird),-32.8497,119.039,WA,rain gauge;,Avon River
510530,Popanyinning (Dpird),-32.6529,117.0889,WA,rain gauge;,Avon River
510531,Narrogin Aero (Dpird),-32.9262,117.0746,WA,rain gauge;,Blackwood River
510532,Magenta Dam (Dpird),-33.2791,119.1637,WA,rain gauge;,Avon River
510533,Kondinin Aero (Dpird),-32.4629,118.2694,WA,rain gauge;,Avon River
510534,Wagin Aero (Dpird),-33.3175,117.3569,WA,rain gauge;,Blackwood River
510535,Dumbleyung Aero (Dpird),-33.3223,117.7492,WA,rain gauge;,Blackwood River
510536,Darkan (Dpird),-33.2646,116.8262,WA,rain gauge;,Blackwood River
510537,Nyabing East (Dpird),-33.4371,118.2864,WA,rain gauge;,Blackwood River
510538,Ongerup North (Dpird),-33.8162,118.4844,WA,rain gauge;,Albany Coast
510539,Tunney (Dpird),-34.1061,117.3594,WA,rain gauge;,Frankland River
510540,Stirlings North (Dpird),-34.2279,117.915,WA,rain gauge;,Albany Coast
510541,Wickepin North (Dpird),-32.7202,117.4949,WA,rain gauge;,Avon River
510542,Belka East (Dpird),-31.7285,118.298,WA,rain gauge;,Avon River
510543,Quairading Airport (Dpird),-32.0062,117.4165,WA,rain gauge;,Avon River
510544,Mt Walker (Dpird),-32.0563,118.8183,WA,rain gauge;,Avon River
510545,Babakin (Dpird),-32.126,118.004,WA,rain gauge;,Avon River
510546,Kweda (Dpird),-32.3153,117.4155,WA,rain gauge;,Avon River
510547,Corrigin East (Dpird),-32.3228,118.0856,WA,rain gauge;,Avon River
510548,Pingelly West (Dpird),-32.5064,116.9779,WA,rain gauge;,Avon River
510549,Pingaring (Dpird),-32.7335,118.6259,WA,rain gauge;,Avon River
510550,Kulin (Dpird),-32.7945,118.3169,WA,rain gauge;,Avon River
510551,Williams (Dpird),-33.0368,116.8228,WA,rain gauge;,Murray River (Wa)
510552,Highbury East (Dpird),-33.0677,117.4963,WA,rain gauge;,Blackwood River
510553,Mount Madden East (Dpird),-33.1832,120.0843,WA,rain gauge;,Esperance Coast
510554,Pingrup East (Dpird),-33.4767,118.7191,WA,rain gauge;,Avon River
510555,Woodanilling W (Dpird),-33.5634,117.1732,WA,rain gauge;,Blackwood River
510556,Katanning Ng Out (Dpird),-33.6833,117.5821,WA,rain gauge;,Blackwood River
510558,West River (Dpird),-33.6873,119.6488,WA,rain gauge;,Albany Coast
510559,Dumbleyung Grdc (Dpird),-33.3391,117.7842,WA,rain gauge;,Blackwood River
510560,Nyabing Grdc (Dpird),-33.6098,118.1175,WA,rain gauge;,Blackwood River
510561,Katanning Grdc (Dprid),-33.8125,117.5785,WA,rain gauge;,Blackwood River
510562,Ongerup Grdc (Dpird),-33.8992,118.4678,WA,rain gauge;,Avon River
510563,Gnowangerup Grdc (Dpird),-33.9715,118.0177,WA,rain gauge;,Albany Coast
510565,Spencers Farm,-32.9901,119.7819,WA,rain gauge;,Avon River
511002,Mt Buraminya (Dpird),-33.3097,123.0746,WA,rain gauge;,Esperance Coast
512010,Bonnie Rock (Dpird),-30.5999,118.5318,WA,rain gauge;,Avon River
512013,Yilgarn South (Dpird),-31.9156,119.2561,WA,rain gauge;,Avon River
512014,Scaddan (Dpird),-33.4305,121.5852,WA,rain gauge;,Esperance Coast
512015,Salmon Gums (Dpird),-32.9971,121.6221,WA,rain gauge;,Salt Lake
512016,Mt Howick (Dpird),-33.6615,122.7091,WA,rain gauge;,Salt Lake
512017,Mt Burdett (Dpird),-33.4109,122.1595,WA,rain gauge;,Salt Lake
512018,Cascades,-33.5385,120.9659,WA,rain gauge;water level gauge;,Esperance Coast
512019,Mount Keith,-27.2856,120.5547,WA,rain gauge;,Salt Lake
512020,Westonia (Dpird),-31.2283,118.5931,WA,rain gauge;,Avon River
512021,Cascade (Dpird),-33.4906,121.1395,WA,rain gauge;,Esperance Coast
512022,Burracoppin South (Dpird),-31.5875,118.6972,WA,rain gauge;,Avon River
512024,Moorine Rock (Dpird),-31.4139,119.0342,WA,rain gauge;,Avon River
512025,Grass Patch (Dpird),-33.265,121.5751,WA,rain gauge;,Esperance Coast
512026,Cascade Nw (Dpird),-33.3399,120.7044,WA,rain gauge;,Esperance Coast
512027,Cascade Ne (Dpird),-33.1299,121.1868,WA,rain gauge;,Esperance Coast
512028,Hatter Hill,-32.955,119.9186,WA,rain gauge;,Avon River
512029,Gruyere Airport,-28.0339,123.812,WA,rain gauge;,Salt Lake
514825,Mistake Creek Homestead,-17.1767,129.0925,WA,rain gauge;water level gauge;,Ord River
29110,Rutland Plains Station,-15.6386,141.8228,QLD,rain gauge;,Mitchell River (Qld)
31075,Tinaroo Falls Dam,-17.1694,145.5481,QLD,rain gauge;water level gauge;reservoir;,Barron River
31127,Daintree Village,-16.2511,145.3192,QLD,rain gauge;water level gauge;,Daintree River
31178,Glen Allyn,-17.3983,145.6658,QLD,rain gauge;,Johnstone River
31188,Mareeba Tm,-17.0039,145.4281,QLD,rain gauge;water level gauge;,Barron River
32063,Blue Range,-19.1648,145.4199,QLD,rain gauge;water level gauge;,Burdekin River
32091,Elphinstone Pocket No1,-18.4994,146.0044,QLD,rain gauge;water level gauge;,Herbert River
32094,Gairloch,-18.615,146.1811,QLD,rain gauge;water level gauge;,Herbert River
32109,Upper Murray Tm,-18.1069,145.8053,QLD,rain gauge;water level gauge;,Murray River (Qld)
32152,Tung Oil Tm,-17.5475,145.9292,QLD,rain gauge;water level gauge;,Johnstone River
32155,Central Mill Tm,-17.6094,145.9786,QLD,rain gauge;water level gauge;,Johnstone River
32167,Euramo Tm,-17.9919,145.9425,QLD,rain gauge;water level gauge;,Tully River
33122,Clare,-19.7942,147.2342,QLD,rain gauge;water level gauge;,Burdekin River
33205,Dalbeg,-20.2689,147.2989,QLD,rain gauge;water level gauge;,Burdekin River
33273,Peter Faust Dam,-20.3683,148.3878,QLD,rain gauge;water level gauge;reservoir;,Proserpine River
33277,Mirani Weir Tw Tm,-21.1789,148.8297,QLD,rain gauge;water level gauge;,Pioneer River
33278,Dalbeg Tm,-20.3089,147.2961,QLD,rain gauge;water level gauge;,Burdekin River
33280,Powerline Tm,-19.6333,147.1103,QLD,rain gauge;water level gauge;,Haughton River
34029,Burdekin Dam,-20.6333,147.1333,QLD,rain gauge;water level gauge;reservoir;,Burdekin River
34082,Tartrus,-22.9547,149.4233,QLD,rain gauge;water level gauge;,Fitzroy River (Qld)
34085,Sellheim,-20.0083,146.435,QLD,rain gauge;water level gauge;,Burdekin River
34094,Taemas,-20.9994,146.4272,QLD,rain gauge;water level gauge;,Burdekin River
35049,Gillespie,-24.5608,145.7869,QLD,rain gauge;water level gauge;,Cooper Creek
35115,Taroom,-25.6377,149.7895,QLD,rain gauge;water level gauge;,Fitzroy River (Qld)
35145,Rolleston,-24.4667,148.6194,QLD,rain gauge;water level gauge;,Fitzroy River (Qld)
35150,Raymond,-24.2317,147.645,QLD,rain gauge;water level gauge;,Fitzroy River (Qld)
35232,Valeria,-23.1858,147.8972,QLD,rain gauge;water level gauge;,Fitzroy River (Qld)
35236,Rivington,-23.9608,146.5608,QLD,rain gauge;water level gauge;,Burdekin River
35259,Duneira,-24.5408,145.5692,QLD,rain gauge;water level gauge;,Cooper Creek
35271,Tarana Crossing,-25.7968,149.5457,QLD,rain gauge;water level gauge;,Fitzroy River (Qld)
39002,Bajool Post Office,-23.6528,150.6453,QLD,rain gauge;,Fitzroy River (Qld)
39044,Riverslea Tm,-23.5694,149.9542,QLD,rain gauge;water level gauge;,Fitzroy River (Qld)
39073,Mundubbera,-25.5908,151.2986,QLD,rain gauge;water level gauge;,Burnett River
39135,Bargara,-24.8037,152.4532,QLD,rain gauge;,Burrum River
39193,Mt Lawless Tm,-25.545,151.655,QLD,rain gauge;water level gauge;,Burnett River
39236,Wuruma Dam,-25.1953,150.9903,QLD,rain gauge;water level gauge;reservoir;,Burnett River
39258,Walla Alert-B,-25.1358,151.9844,QLD,rain gauge;water level gauge;,Burnett River
39313,Walla Tm,-25.1367,151.98,QLD,rain gauge;water level gauge;,Burnett River
39321,Eidsvold Tm,-25.4022,151.1033,QLD,rain gauge;water level gauge;,Burnett River
39350,Currajong,-25.004,151.225,QLD,rain gauge;,Burnett River
40099,Imbil Post Office,-26.4592,152.6764,QLD,rain gauge;water level gauge;,Mary River (Qld)
40142,Mt Crosby,-27.5364,152.7992,QLD,rain gauge;water level gauge;,Brisbane River
40269,Karragarra Island,-27.6386,153.3775,QLD,rain gauge;,
40390,Teddington Waterworks,-25.6502,152.6646,QLD,rain gauge;water level gauge;,Mary River (Qld)
40416,Clearview Tm,-28.0017,153.3083,QLD,rain gauge;water level gauge;,South Coast
40542,Maclean Bridge,-27.7866,153.0153,QLD,rain gauge;water level gauge;,Logan-Albert Rivers
40677,Maroon Dam,-28.1752,152.6557,QLD,rain gauge;water level gauge;reservoir;,Logan-Albert Rivers
40688,Miva,-25.9575,152.4919,QLD,rain gauge;water level gauge;,Mary River (Qld)
40714,Round Mountain Tm,-28.0708,152.9272,QLD,rain gauge;water level gauge;,Logan-Albert Rivers
40722,Boondooma Dam,-26.0942,151.4417,QLD,rain gauge;water level gauge;reservoir;,Burnett River
40738,Bromfleet Tm,-27.9114,153.1056,QLD,rain gauge;water level gauge;,Logan-Albert Rivers
40754,Rathdowney Tm,-28.2153,152.8681,QLD,rain gauge;water level gauge;,Logan-Albert Rivers
40762,Yarrahappini Tm,-27.8336,152.9878,QLD,rain gauge;water level gauge;,Logan-Albert Rivers
40781,Dagun Pocket Tm,-26.3225,152.7025,QLD,rain gauge;water level gauge;,Mary River (Qld)
40782,Cooran Tm,-26.3297,152.8136,QLD,rain gauge;water level gauge;,Mary River (Qld)
40814,Moy Pocket Tm,-26.5261,152.7439,QLD,rain gauge;water level gauge;,Mary River (Qld)
40818,Mt Crosby Tm,-27.5364,152.7992,QLD,rain gauge;water level gauge;,Brisbane River
40819,Moggill Tm,-27.595,152.863,QLD,rain gauge;,Brisbane River
40822,Gregor Creek Tm,-26.9997,152.3997,QLD,rain gauge;water level gauge;,Brisbane River
40823,Rosentreters Bridge Tm,-27.1381,152.3294,QLD,rain gauge;water level gauge;,Brisbane River
40829,Helidon Tm,-27.5439,152.1133,QLD,rain gauge;water level gauge;,Brisbane River
40830,Bellbird Creek Tm,-26.6274,152.7046,QLD,rain gauge;water level gauge;,Mary River (Qld)
40841,Croftby Tm,-28.1481,152.57,QLD,rain gauge;water level gauge;,Logan-Albert Rivers
40847,Hinze Dam Hw Alert,-28.0522,153.2817,QLD,rain gauge;water level gauge;reservoir;,South Coast
41360,Bengalla,-28.655,150.6667,QLD,rain gauge;water level gauge;,Border Rivers
41366,Giddi Giddi South,-28.4036,150.0483,QLD,rain gauge;water level gauge;,Border Rivers
41391,Woodspring,-28.3611,151.1464,QLD,rain gauge;water level gauge;,Border Rivers
41409,Beruna,-26.6436,150.8547,QLD,rain gauge;water level gauge;,Condamine-Culgoa Rivers
41430,Glenlyon Dam,-28.9653,151.47,QLD,rain gauge;water level gauge;reservoir;,Border Rivers
41445,Leslie Dam,-28.2144,151.9194,QLD,rain gauge;water level gauge;reservoir;,Condamine-Culgoa Rivers
41457,Coolmunda Dam,-28.4225,151.213,QLD,rain gauge;water level gauge;reservoir;,Border Rivers
41466,Clydesdale,-27.195,151.485,QLD,rain gauge;water level gauge;,Condamine-Culgoa Rivers
41477,Connolly Dam,-28.3561,151.9969,QLD,rain gauge;water level gauge;reservoir;,Condamine-Culgoa Rivers
41490,Brigalow Bridge Tm,-26.9,150.7833,QLD,rain gauge;water level gauge;,Condamine-Culgoa Rivers
42048,Condamine,-26.9269,150.1419,QLD,rain gauge;water level gauge;,Condamine-Culgoa Rivers
43009,Forest Vale,-25.9281,147.8717,QLD,rain gauge;water level gauge;,Condamine-Culgoa Rivers
44006,Biddenham,-25.8031,146.425,QLD,rain gauge;water level gauge;,Warrego River
44189,Bakers Bend,-26.7042,146.1094,QLD,rain gauge;water level gauge;,Warrego River
44233,Bakers Bend Al,-26.7053,146.1089,QLD,rain gauge;water level gauge;,Warrego River
45012,Nappa Merrie,-27.5964,141.1069,QLD,rain gauge;water level gauge;,Cooper Creek
529055,Chadshunt Tm,-18.0604,142.7987,QLD,rain gauge;,Gilbert River
530163,Hulberts Bridge Tm,-20.6419,142.6281,QLD,rain gauge;water level gauge;,Flinders River
530164,Marathon Tm,-20.8175,143.5769,QLD,rain gauge;water level gauge;,Flinders River
531017,Tinaroo Dam Hw Tm,-17.1658,145.5425,QLD,rain gauge;water level gauge;reservoir;,Barron River
531023,Peets Bridge Tm,-17.1331,145.7625,QLD,rain gauge;water level gauge;,Mulgrave-Russell Rivers
531046,The Fisheries Tm,-17.1853,145.7239,QLD,rain gauge;water level gauge;,Mulgrave-Russell Rivers
531099,Peets Bridge Alert-B,-17.1336,145.7644,QLD,rain gauge;water level gauge;,Mulgrave-Russell Rivers
531104,Tully Gorge Alert,-17.7725,145.6503,QLD,rain gauge;water level gauge;,Tully River
531111,Crooks Dam Hw Tm,-17.5988,145.138,QLD,rain gauge;,Herbert River
532006,Abergowrie Tm,-18.4889,145.9364,QLD,rain gauge;water level gauge;,Herbert River
532007,Bluewater Tm,-19.1825,146.5483,QLD,rain gauge;water level gauge;,Herbert River
532012,Ingham Pump Station Tm,-18.6347,146.1444,QLD,rain gauge;water level gauge;,Herbert River
532055,Black River Tm,-19.2367,146.6297,QLD,rain gauge;water level gauge;,Herbert River
532127,Glen Dhu Road Tm,-18.3106,145.129,QLD,rain gauge;,Burdekin River
532128,Lava Plains Tm,-18.5153,144.8478,QLD,rain gauge;,Burdekin River
533013,Reeves Tm,-20.1508,148.1539,QLD,rain gauge;water level gauge;,Don River
533015,Jacks Creek Alert,-20.7525,147.8819,QLD,rain gauge;water level gauge;,Burdekin River
533016,Major Creek Tm,-19.6689,147.025,QLD,rain gauge;water level gauge;,Haughton River
533024,Myuna Tm,-20.5819,147.5981,QLD,rain gauge;water level gauge;,Burdekin River
533026,Whiteford'S Tm,-21.3219,148.8342,QLD,rain gauge;water level gauge;,Pioneer River
533027,Mt Piccaninny Tm,-19.7733,146.9597,QLD,rain gauge;water level gauge;,Haughton River
533028,Ida Creek Tm,-20.2911,148.1169,QLD,rain gauge;water level gauge;,Don River
533068,Hurricane Cliff Al,-20.0944,147.7097,QLD,rain gauge;,Don River
533162,Eungella Dam Tw Tm,-21.1347,148.3889,QLD,rain gauge;,Burdekin River
533163,Bowie Rd Tm,-19.5818,147.3536,QLD,rain gauge;,Haughton River
533164,Mona Park Tm,-19.7108,147.2271,QLD,rain gauge;,Haughton River
533165,Up River Road Tm,-20.3322,148.4894,QLD,rain gauge;,Proserpine River
533166,Bowen Wtp Alert,-20.3539,148.4492,QLD,rain gauge;,Proserpine River
533167,Cannonvale Alert,-20.2814,148.685,QLD,rain gauge;,Proserpine River
533168,Dingo Beach Alert,-20.0997,148.4919,QLD,rain gauge;,Proserpine River
533169,Dittmer Alert,-20.4267,148.4758,QLD,rain gauge;,Proserpine River
533170,Jubilee Pocket Alert,-20.2803,148.7456,QLD,rain gauge;,Proserpine River
533171,Lower Gregory Alert,-20.3006,148.5483,QLD,rain gauge;,Proserpine River
533172,Peter Faust Dam Hw Alert,-20.3667,148.3822,QLD,rain gauge;,Proserpine River
533173,Preston Alert,-20.4042,148.6681,QLD,rain gauge;,Proserpine River
533174,Proserpine Alert,-20.4017,148.5847,QLD,rain gauge;,Proserpine River
533175,Strathdickie Alert,-20.3264,148.5861,QLD,rain gauge;,Proserpine River
533181,Upper Finch Hatton Alert,-21.09,148.6353,QLD,rain gauge;,Pioneer River
533182,Balaam Rd Tm,-20.0395,148.1373,QLD,rain gauge;,Don River
533184,Herman Rd Tm,-20.0462,148.1853,QLD,rain gauge;,Don River
533185,Funnel Creek Br Tm,-21.7806,148.9342,QLD,rain gauge;,Fitzroy River (Qld)
533211,Sarina (Maguire Rd) Alert,-21.4938,149.1249,QLD,rain gauge;,Plane Creek
534001,Burdekin Dam Tm,-20.6467,147.1372,QLD,rain gauge;water level gauge;reservoir;,Burdekin River
534008,St Anns Tm,-21.2289,146.9128,QLD,rain gauge;water level gauge;,Burdekin River
534017,Taemas Tm,-20.9994,146.4272,QLD,rain gauge;water level gauge;,Burdekin River
534034,Convicts Crossing Tm,-22.6009,148.2686,QLD,rain gauge;,Fitzroy River (Qld)
534035,Dysart Rd Tm,-22.3845,148.2657,QLD,rain gauge;,Fitzroy River (Qld)
534036,Golden Mile Rd Tm,-22.5295,148.6427,QLD,rain gauge;,Fitzroy River (Qld)
534037,Marlborough-Sarina Rd Tm,-22.3496,149.103,QLD,rain gauge;,Fitzroy River (Qld)
534038,May Downs Rd Tm,-22.7174,149.1894,QLD,rain gauge;,Fitzroy River (Qld)
534039,Oxford Downs-Sarina Rd Tm,-21.771,148.7867,QLD,rain gauge;,Fitzroy River (Qld)
534040,Peak Downs Highway Tm,-21.871,148.4383,QLD,rain gauge;,Fitzroy River (Qld)
534042,Yatton Alert,-22.6614,149.1378,QLD,rain gauge;water level gauge;,Fitzroy River (Qld)
534044,Pink Lagoon Alert,-22.3408,148.9508,QLD,rain gauge;water level gauge;,Fitzroy River (Qld)
535018,Valeria Tm,-23.1833,147.9,QLD,rain gauge;water level gauge;,Fitzroy River (Qld)
535019,Fairbairn Dam Tm,-23.6525,148.0744,QLD,rain gauge;water level gauge;reservoir;,Fitzroy River (Qld)
