STATION,STNAME,SHORTNAME,GAUGE,DATUM,CATCHAREA,ZONE,EASTING,NORTHING,GRDATUM,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVACC,FIELD,LAB,ACTIVE,COMMENCED,CEASED,REGION
407735,PYRAMID DRAIN No.2 @ U/S PYRAMID CREEK,PYRAMID DRAIN No.2,78.052,AHD,.00000,55,242473.000,6025615.000,UTM,-35.879758620,144.147347800,WGS84,9,.000,1,Y,N,1,1980-12-15,NULL,407
407779,HIPWELL ROAD CHANNEL AT GUNBOWER CREEK OFFTAKE,HIPWELL RD CHANNEL,NULL,NULL,NULL,55,259245.100,6028862.100,MGA94,-35.854905560,144.333913900,GDA94,NULL,.000,NULL,N,N,1,2014-02-14,NULL,407
407781,INFLOW FLUME AT MARYBOROUGH WWTP,FLUME MARYBOROUGH TP,NULL,NULL,NULL,54,745558.382,5900951.175,MGA94,-37.005547500,143.759729000,GDA94,NULL,.000,NULL,y,N,1,2016-06-06,NULL,407
407805,RAINGAUGE AT BULLARTO SOUTH,R/G BULLARTO S,NULL,NULL,NULL,55,253562.700,5855155.300,MGA94,-37.417640000,144.215280000,GDA94,1,.000,1,N,N,1,1998-09-18,NULL,407
407806,WEATHER STATION AT MARYBOROUGH WWTP,W.S. AT MARYBOROUGH,NULL,NULL,NULL,54,745565.400,5900974.000,MGA94,-37.005340000,143.759800000,GDA94,NULL,.000,NULL,N,N,1,2011-11-20,NULL,407
407807,WEATHER STATION AT CLUNES WWTP,WS @ CLUNES WWTP,NULL,NULL,NULL,54,750101.600,5871510.700,MGA94,-37.269411110,143.820563900,GDA94,NULL,.000,NULL,N,N,1,2015-04-29,NULL,407
407808,Rain Gauge @ Sandhurst Reservoir,Sandhurst Res RG,NULL,NULL,NULL,55,254097.392,5919031.691,MGA94,-36.842532000,144.242295000,0,9,312.000,9,N,N,1,2021-07-01,NULL,407
407809,Rain Gauge @ Specimen Hill Reservoir,Specimen Hill Res RG,NULL,NULL,NULL,55,253877.666,5927841.540,MGA94,-36.763149000,144.242681000,GDA94,9,275.000,9,N,N,1,2021-07-01,NULL,407
408200,AVOCA RIVER @ COONOOER,AVOCA R @ COONOOER,.000,NULL,2668.00000,54,706013.800,5964990.200,MGA94,-36.438090000,143.298390000,GDA94,1,.000,1,Y,Y,1,1909-01-01,NULL,408
408202,AVOCA RIVER @ AMPHITHEATRE,AVOCA @ AMPHITHEATRE,265.685,AHD,78.00000,54,713544.000,5882210.000,UTM,-37.182027670,143.405562100,WGS84,9,.000,1,Y,Y,1,1966-11-01,NULL,408
408203,AVOCA RIVER @ QUAMBATOOK,AVOCA @ QUAMBATOOK,91.408,AHD,4740.00000,54,726709.000,6023529.000,UTM,-35.906169220,143.512186500,WGS84,9,.000,1,Y,Y,1,1963-08-29,NULL,408
408206,AVOCA RIVER @ ARCHDALE JUNCTION,AVOCA @ ARCHDALE,194.985,AHD,681.00000,54,723072.000,5914974.000,UTM,-36.884738120,143.503093900,WGS84,9,.000,1,Y,N,1,1960-05-25,NULL,408
408209,AVOCA RIVER @ SANDHILL LAKE ROAD,AVOCA @SANDHILL L RD,.000,NULL,.00000,54,742797.000,6042220.000,UTM,-35.733973050,143.684611300,WGS84,9,.000,1,Y,N,1,1973-08-08,NULL,408
408212,AVOCA RIVER @ CHARLTON,AVOCA @ CHARLTON,.000,ARB,3833.00000,54,713606.000,5985265.000,UTM,-36.253802160,143.377465700,WGS84,9,.000,1,Y,N,1,1986-11-12,NULL,408
408213,AVOCA RIVER @ OUTFALL TRESCO PUMPHOUSE,AVOCA R O/F TRESCO,.000,NULL,.00000,54,743225.000,6071248.000,UTM,-35.472424350,143.680599100,WGS84,9,.000,0,Y,N,1,1998-02-06,NULL,408
408216,FORREST CREEK @ AMPHITHEATRE RES. H.G.,AMPHITHEATRE RES. HG,NULL,NULL,NULL,54,711076.800,5883248.500,AMG84,-37.173235460,143.377497900,WGS84,NULL,308.000,NULL,N,N,1,2009-06-15,NULL,408
408217,SUGARLOAF CREEK @ SUGARLOAF RES. H.G.,SUGARLOAF RES. H.G.,NULL,NULL,NULL,54,713455.400,5890878.100,AMG84,-37.103981000,143.402094000,WGS84,9,303.000,9,N,N,1,2009-06-17,NULL,408
408218,REDBANK CREEK @ REDBANK RESERVOIR H.G.,REDBANK CK RES. HG,NULL,NULL,NULL,54,706189.600,5908088.900,UTM,-36.950591950,143.315677800,AGD66,NULL,.000,NULL,N,N,1,2011-11-22,NULL,408
408219,AVOCA RIVER AT CHARLTON TOWNSHIP,AVOCA R @ CHARLTON T,NULL,NULL,NULL,54,710988.089,5983865.590,MGA94,-36.267109000,143.348740000,GDA94,NULL,.000,NULL,N,N,1,2016-09-12,NULL,408
408602,LAKE BAEL BAEL @ BAEL BAEL,LAKE BAEL BAEL,.000,AHD,.00000,54,748495.000,6049132.000,UTM,-35.670301970,143.745413600,WGS84,9,.000,1,Y,N,1,1899-12-30,NULL,408
408603,LAKE LOOKOUT @ BAEL BAEL,LAKE LOOKOUT,.000,AHD,.00000,54,740693.000,6048244.000,UTM,-35.680233940,143.659565800,WGS84,9,.000,1,Y,N,1,1899-12-30,NULL,408
408604,SAND HILLS LAKE @ SANDHILLL LAKE,SAND HILLS LAKE,.000,AHD,.00000,54,741306.000,6042674.000,UTM,-35.730250700,143.668004900,WGS84,9,.000,1,Y,N,1,1899-12-30,NULL,408
408605,LAKE GILMOUR @ BUDGERUM EAST,LAKE GILMOUR,.000,AHD,.00000,54,737638.000,6036686.000,UTM,-35.785075380,143.629263000,WGS84,9,.000,1,Y,N,1,1899-12-30,NULL,408
408800,AVOCA RAIN GAUGE @ AVOCA WATER TREATMENT PLANT,AVOCA RAIN GAUGE,NULL,NULL,NULL,54,720666.000,5892563.000,UTM,-37.087136100,143.482673400,WGS84,9,.000,1,y,N,1,2001-06-01,NULL,408
408801,RAINGAUGE @ BUNG BONG,BUNG BONG RG,NULL,NULL,NULL,54,726750.621,5889971.768,MGA94,-37.109147000,143.551866000,GDA94,NULL,.000,NULL,N,N,1,2017-12-20,NULL,408
409005,MURRAY RIVER @ BARHAM,MURRAY @ BARHAM,.000,NULL,.00000,55,239577.000,6053284.000,UTM,-35.629837310,144.124290700,WGS84,9,.000,1,Y,Y,1,1899-12-30,NULL,407
409011,MURRAY RIVER @ HUME WEIR,MURRAY RV HUME WEIR,NULL,NULL,NULL,55,504912.800,6006170.400,MGA94,-36.088950000,147.054570000,GDA94,1,.000,1,N,Y,1,1991-05-06,NULL,401
409016,MURRAY RIVER @ HEYWOODS,HEYWOODS,153.625,AHD,15300.00000,55,502012.700,6004970.300,MGA94,-36.099780000,147.022360000,GDA94,1,.000,1,N,Y,1,1991-05-06,NULL,402
409034,WAKOOL RIVER @ KYALITE,KYALITE,.000,NULL,.00000,54,726560.000,6129719.000,UTM,-34.949623740,143.481006800,WGS84,9,.000,1,N,Y,1,1990-01-02,NULL,408
409200,MURRAY RIVER @ ECHUCA,MURRAY @ ECHUCA,.000,AHD,.00000,55,297262.500,6000409.200,UTM,-36.119716660,144.747327770,WGS84,9,98.000,1,Y,N,1,1865-09-07,NULL,406
409202,MURRAY RIVER @ TOCUMWAL,MURRAY @ TOCUMWAL,103.830,AHD,29008.00000,55,369607.000,6035760.000,UTM,-35.813517190,145.556684700,WGS84,9,.000,1,Y,N,1,1908-01-01,NULL,404
409204,MURRAY RIVER @ SWAN HILL,MURRAY @ SWAN HILL,62.921,AHD,.00000,54,733076.000,6087592.000,UTM,-35.327633810,143.564179800,WGS84,9,.000,1,Y,Y,1,1887-11-01,NULL,408
409206,MURRAY RIVER @ NYAH,MURRAY R @ NYAH,.000,NULL,.00000,54,716954.000,6105089.000,UTM,-35.173630850,143.382337400,WGS84,9,.000,0,n,y,1,2005-01-24,NULL,408
409207,MURRAY RIVER @ TORRUMBARRY,TORRUMBARRY,.000,NULL,.00000,55,271306.048,6019435.951,MGA94,-35.942574000,144.464660000,WGS84,1,.000,1,Y,Y,1,1893-06-01,NULL,407
409214,MURRAY RIVER @ PENTAL ISLAND PUMPS,MURRAY @ PENTAL IS.,69.909,AHD,.00000,54,751017.600,6076458.100,UTM,-35.423564000,143.764787000,WGS84,9,77.000,9,Y,N,1,1968-10-01,NULL,407
409215,MURRAY RIVER @ BARMAH,MURRAY @ BARMAH,89.302,AHD,.00000,55,316261.000,6012162.000,UTM,-36.017605910,144.961034400,WGS84,9,.000,1,Y,N,1,1922-07-01,NULL,405
409216,MURRAY RIVER @ YARRAWONGA WEIR (HEAD GAUGE),MURRAY @ YARRAWONGA,.000,AHD,27298.00000,55,409939.000,6014581.000,UTM,-36.008915780,146.000612800,WGS84,9,129.000,9,Y,Y,1,1938-05-01,NULL,404
409217,MURRAY RIVER @ COBRAM,MURRAY @ COBRAM,107.020,AHD,.00000,55,379865.000,6024663.000,UTM,-35.914851550,145.668529300,WGS84,9,.000,1,n,y,1,1966-12-07,NULL,404
409222,MURRAY RIVER @ D/S CAMPASPE R (PIANTA ROAD),MURRAY DS CAMPASPE,.000,AHD,.00000,55,291461.000,6003094.000,UTM,-36.094301520,144.683623100,WGS84,9,.000,1,Y,N,1,1992-06-25,NULL,406
409224,EDWARD RIVER @ TAYLORS BRIDGE,EDWARD R @ TAYLOR BR,.000,AHD,.00000,55,314100.000,6043300.000,NULL,-35.736634500,144.944331800,GDA94,1,.000,1,Y,N,1,1996-08-02,NULL,404
409225,TOWRONG CREEK @ TOCUMWAL ROAD,TOWRONG C TOC'WAL RD,.000,AHD,.00000,55,327500.000,6037500.000,NULL,-35.791339890,145.091182900,AGD66,1,.000,1,Y,N,1,1996-08-01,NULL,404
409226,TOUPNA CREEK @ MURPHYS CROSSING,TOUPNA CK @ MURPHYS,.000,ARB,.00000,55,334000.000,6034800.000,NULL,-35.816791280,145.162515000,AGD66,1,.000,1,Y,N,1,1996-12-16,NULL,404
409228,SAINT HELENA SWAMP @ V-BLOCK,SAINT HELENA SWAMP,.000,NULL,.00000,55,316400.000,6039400.000,AMG66,-35.772207610,144.968857500,AGD66,1,.000,1,Y,N,1,1996-05-22,NULL,404
409229,WILD DOG CREEK @ DOUGLAS SWAMP,WILD DOG CK,.000,ARB,.00000,55,319700.000,6032900.000,NULL,-35.831388280,145.003879600,AGD66,1,.000,1,Y,N,1,1996-12-17,NULL,404
409230,REED BEDS SWAMP @ GULPA CREEK ROAD,REED BEDS SWAMP,.000,AHD,.00000,55,314500.000,6032300.000,NULL,-35.835824720,144.946203200,AGD66,1,.000,1,Y,N,1,1996-07-31,NULL,404
409232,MOIRA CREEK @ MOIRA LAKE,MOIRA CK @ MOIRA LK,.000,AHD,.00000,55,315200.000,6019000.000,NULL,-35.955793830,144.950861600,NULL,1,.000,1,Y,N,1,1996-07-31,NULL,404
409391,GULF CREEK @ GULF TRACK REGULATOR,GULF @ GULF TRACK,.000,AHD,.00000,55,333068.300,6032027.900,MGA94,-35.841613890,145.151627800,GDA94,9,116.000,9,Y,N,1,1990-01-01,NULL,404
409392,GULF CREEK @ FOUR MILE TRACK,GULF @ FOUR MILE,.000,AHD,.00000,55,328449.100,6028904.000,MGA94,-35.868966670,145.099833300,GDA94,9,106.000,9,Y,N,1,1990-05-21,NULL,404
409393,GULF CREEK @ LONG PLAIN TRACK -KEYS POINT,GULF @ KEYS POINT,.000,AHD,.00000,55,326150.341,6027586.170,MGA94,-35.880436000,145.074097000,WGS84,1,.000,1,Y,N,1,1990-05-22,NULL,404
409394,SNAG CREEK @ GOWERS TRACK,SNAG @ GOWERS TRACK,.000,AHD,.00000,55,323300.800,6027001.500,NULL,-35.885194440,145.042416700,NULL,1,.000,1,Y,N,1,1990-05-22,NULL,404
409395,SMITHS CREEK @ GOWERS TRACK,SMITHS @ GOWERS TRK,.000,AHD,.00000,55,332200.000,6023898.500,NULL,-35.914722220,145.140305600,NULL,1,.000,1,Y,N,1,1990-05-22,NULL,404
409396,BUDGEE CREEK @ SAND RIDGE TRACK,BUDGEE @ SAND RIDGE,.000,AHD,.00000,55,319773.000,6025820.000,UTM,-35.895196950,145.003087100,WGS84,9,.000,1,Y,N,1,1990-05-24,NULL,404
409397,LITTLE BUDGEE CREEK @ FORCING YARD TRACK,LITTLE BUDGEE CK,.000,AHD,.00000,55,320000.000,6025800.000,NULL,-35.895418940,145.005596400,NULL,1,.000,1,Y,N,1,1990-05-24,NULL,404
409398,BUDGEE CREEK @ WAR PLAIN,BUDGEE CK WAR PLAIN,NULL,NULL,NULL,55,316646.000,6021250.000,UTM,-35.935793290,144.967405830,WGS84,9,.000,NULL,Y,N,1,1992-06-26,NULL,404
409399,LITTLE MURRAY RIVER @ LITTLE MURRAY WEIR,LITTLE MURRAY RIVER,69.891,AHD,.00000,54,737869.000,6078128.000,UTM,-35.411750490,143.619616200,WGS84,9,71.000,9,Y,N,1,1992-05-11,NULL,407
409600,LAKE MOODEMERE @ RUTHERGLEN,LAKE MOODEMERE,127.082,AHD,.00000,55,444665.000,6009869.000,UTM,-36.054042040,146.385623700,WGS84,9,.000,1,Y,N,1,1899-12-30,NULL,403
409701,NATIONAL CHANNEL @ D/S TORRUMBARRY HEADWORKS,NATIONAL D/S TORRUM.,.000,AHD,.00000,55,275404.000,6013984.600,MGA94,-35.992627780,144.508508300,GDA94,9,92.000,9,Y,N,1,1998-08-28,NULL,407
409710,YARRAWONGA MAIN CHANNEL ESCAPE @ MURRAY VALLEY HIGHWAY,YARRAWONGA MAIN CH.,.000,NULL,.00000,55,393947.000,6015573.000,UTM,-35.998418640,145.823355500,WGS84,9,.000,1,Y,N,1,1988-08-10,NULL,404
409711,MURRAY VALLEY DRAIN 3 OUTFALL @ SHEEPWASH CREEK,M-V DR 3 @ SHEEPWASH,106.792,AHD,.00000,55,364142.000,6032744.000,UTM,-35.839959140,145.495698100,WGS84,9,.000,1,Y,N,1,1990-05-30,NULL,404
409712,MURRAY VALLEY DRAIN 6 TAIL @ 2 KM NTH MURRAY VALLEY HW,M-V DRAIN 6 TAIL,.000,NULL,.00000,55,349502.100,6024923.400,UTM,-35.908302770,145.332177770,WGS84,9,.000,1,Y,Y,1,1990-05-29,NULL,404
409722,YARRAWONGA MAIN CHANNEL 5 KM U/S 409700,YARRAWONGA MAIN CH,NULL,NULL,NULL,55,409749.800,6014133.700,MGA94,-36.013110000,145.998490000,GDA94,NULL,.000,NULL,N,N,1,2012-02-01,NULL,404
414200,MURRAY RIVER @ BELOW WAKOOL JUNCTION,MURRAY BELOW WAKOOL,.000,NULL,.00000,54,714085.700,6141390.100,MGA94,-34.847180000,143.341520000,GDA94,1,.000,1,Y,Y,1,1929-07-01,NULL,414
414201,MURRAY RIVER @ BOUNDARY BEND,MURRAY BOUNDARY BEND,47.694,AHD,.00000,54,698694.000,6155887.000,UTM,-34.719669010,143.169862600,WGS84,9,59.000,9,Y,N,1,1955-05-15,NULL,414
414202,MURRAY RIVER @ MILDURA,MURRAY @ MILDURA,.000,AHD,.00000,54,606924.000,6218578.961,NULL,-34.168146000,142.160097000,WGS84,1,.000,1,n,y,1,1864-09-29,NULL,414
414203,MURRAY RIVER @ EUSTON,MURRAY @ EUSTON,41.840,AHD,.00000,54,661224.000,6169867.000,UTM,-34.600259090,142.758193100,WGS84,9,63.000,9,Y,N,1,1930-01-01,NULL,414
414204,MURRAY RIVER @ RED CLIFFS,RED CLIFFS,28.590,NULL,.00000,54,613984.000,6204513.000,UTM,-34.294223000,142.238536600,WGS84,9,53.000,1,N,Y,1,1899-12-30,NULL,414
414205,MURRAY RIVER @ ROBINVALE,MURRAY @ ROBINVALE,-.883,NULL,.00000,54,665281.000,6169436.200,UTM,-34.603496690,142.802500630,WGS84,9,51.000,9,Y,N,1,1956-07-01,NULL,414
414206,MURRAY RIVER @ MERBEIN,MURRAY @ MERBEIN,.000,NULL,.00000,54,599755.000,6218089.000,UTM,-34.173274530,142.082384300,WGS84,9,58.000,1,n,y,1,1956-09-01,NULL,414
414207,MURRAY RIVER @ COLIGNAN,MURRAY @ COLIGNAN,35.062,AHD,.00000,54,629068.000,6174050.000,UTM,-34.567094520,142.407210100,WGS84,9,56.000,9,Y,N,1,1960-06-01,NULL,414
414209,MURRAY RIVER @ LOCK 15 EUSTON (HEAD GAUGE),MURRAY @ LOCK 15,-.800,AHD,.00000,54,661371.000,6169930.000,UTM,-34.599668110,142.759783500,WGS84,9,.000,1,Y,N,1,1938-03-01,NULL,414
414210,MURRAY RIVER @ LOCK 11 MILDURA (HEAD GAUGE),MURRAY @ LOCK 11,NULL,NULL,NULL,54,606898.000,6218063.000,UTM,-34.172800980,142.159878600,WGS84,9,57.000,1,N,Y,1,1927-10-01,NULL,414
414211,MULLAROO CREEK @ LOCK 7 OFFTAKE,MULLAROO @ LOCK 7,.000,NULL,.00000,54,522759.600,6229672.400,NULL,-34.073333330,141.246666700,NULL,1,.000,1,Y,y,1,1978-02-08,NULL,414
414212,LINDSAY RIVER @ MURRAY RIVER OFFTAKE,LINDSAY @ MURRAY,.000,AHD,.00000,54,527505.000,6225421.000,UTM,-34.111561050,141.298230200,WGS84,9,.000,1,Y,N,1,1988-11-09,NULL,414
414213,LINDSAY RIVER @ U/S MULLAROO CREEK (BORE LINE),LINDSAY @ U/S MULARO,.000,AHD,.00000,54,515066.000,6220880.000,UTM,-34.152768200,141.163436500,WGS84,9,.000,1,Y,N,1,1991-02-06,NULL,414
414214,MULLAROO CREEK @ U/S LINDSAY RIVER,MULLAROO U/S LINDSAY,.000,AHD,.00000,54,512414.000,6224279.000,UTM,-34.122148700,141.134619000,WGS84,9,.000,1,Y,N,1,1899-12-30,NULL,414
414215,LINDSAY RIVER @ LINDSAY POINT,LINDSAY @ LINDSAY,.000,NULL,.00000,54,501867.000,6228728.000,UTM,-34.082096450,141.020236500,WGS84,9,.000,1,Y,N,1,1991-02-07,NULL,414
414216,MURRAY RIVER @ D/S MILDURA WEIR (CHAFFEYS GRAVE YARD),MURRAY DS MILDURA,.000,NULL,.00000,54,606925.000,6218761.000,UTM,-34.166504490,142.160085400,WGS84,9,43.000,9,Y,N,1,1992-05-06,NULL,414
414217,MURRAY RIVER @ CURLWAA,MURRAY @ CURLWAA,.000,NULL,.00000,54,590531.000,6225103.000,UTM,-34.110868710,141.981581800,WGS84,9,45.000,1,Y,N,1,1992-05-06,NULL,414
414218,LINDSAY RIVER @ U/S OF LAKE WALLA WALLA,LINDSAY @U/S L WALLA,.000,ARB,.00000,54,520086.000,6222680.000,UTM,-34.136450120,141.217851700,WGS84,9,.000,1,Y,N,1,1992-05-05,NULL,414
414219,MURRAY RIVER @ WEMEN,MURRAY R @ WEMEN,.000,NULL,.00000,54,648915.000,6149566.000,UTM,-34.785117040,142.627589000,WGS84,9,43.000,0,Y,N,1,2002-05-14,NULL,414
414229,LINDSAY RIVER 500 M U/S MURRAY RIVER JUNCTION,LINDSAY R U/S MURRAY,.000,NULL,.00000,54,502841.000,6231459.000,UTM,-34.057463950,141.030784800,GDA94,9,.000,NULL,N,N,1,2009-04-20,NULL,414
414230,CHALKA CREEK @ MESSENGERS REGULATOR,CHALKA CK MESSENGERS,NULL,NULL,NULL,54,637057.835,6155310.049,NULL,-34.735020000,142.497090000,WGS84,NULL,.000,NULL,N,N,1,2013-11-11,NULL,414
414231,CHALKA CREEK @ OATEYS REGULATOR,CHALKA CK OATEYS,NULL,NULL,NULL,54,631042.760,6166368.190,NULL,-34.636140000,142.429660000,WGS84,NULL,.000,NULL,y,N,1,2013-11-11,NULL,414
414702,F.M.I.T. NORTH EAST DRAIN @ BRUCES BEND,FMIT NE DR BRUCES BD,.000,ARB,.00000,54,612390.000,6213798.000,UTM,-34.210678980,142.220010800,WGS84,9,43.000,1,N,N,1,1983-06-16,NULL,414
414703,RED CLIFFS DRAIN NO 1 @ BLOUNTS ROAD (BARNET ROAD),RED CLIFFS DR NO 1,.000,ARB,.00000,54,611424.000,6206742.000,UTM,-34.274403350,142.210437210,WGS84,9,34.000,1,Y,N,1,1983-06-17,NULL,414
414705,RED CLIFFS DRAIN NO. 10 U/S OUTFALL TO SOUTH EAST BASIN,RED CLIFFS NO. 10,.000,NULL,.00000,54,613663.000,6200467.000,UTM,-34.330738260,142.235583700,WGS84,9,39.000,1,Y,N,1,1983-09-08,NULL,414
414706,MERBEIN NORTH-WEST DRAIN @ U/S OF OUTFALL TO MURRAY R,MERBEIN NW DRAIN,.000,NULL,.00000,54,590484.000,6222471.000,UTM,-34.134605750,141.981444000,WGS84,9,34.000,1,Y,N,1,1983-09-08,NULL,414
414711,F.M.I.T. DRAIN @ U/S PSYCHE BEND LAGOON,DRAIN US PSYCHE BEND,.000,NULL,.00000,54,612631.100,6208562.400,MGA94,-34.257860000,142.223310000,GDA94,1,.000,1,n,N,1,1983-09-07,2007-02-06 00:00:00.000,414
414712,RED CLIFFS DRAIN NO. 3 AND 4 @ WOORLANG,RED CLIFFS NO. 3 & 4,.000,NULL,.00000,54,612068.600,6205424.800,MGA94,-34.286210000,142.217610000,GDA94,1,.000,1,N,N,1,1983-02-24,NULL,414
414714,RED CLIFFS DRAIN NO. 8 @ STEWARTS ROAD,RED CLIFFS NO. 8,.000,ARB,.00000,54,613912.000,6201533.000,UTM,-34.321099550,142.238148800,WGS84,9,38.000,1,N,N,1,1983-09-08,NULL,414
414716,ROBINVALE NO 4 SYSTEM OUTFALL @ PETHARD ROAD,ROBINVALE NO 4,.000,NULL,.00000,54,659613.000,6169429.000,UTM,-34.604458990,142.740714300,WGS84,9,55.000,1,Y,N,1,1991-02-26,NULL,414
414717,ROBINVALE NO 6 SYSTEM OUTFALL @ MALAYA ROAD,ROBINVALE 6 @ MALAYA,.000,NULL,.00000,54,655946.000,6165922.000,UTM,-34.636634970,142.701383500,WGS84,9,55.000,1,Y,N,1,1991-02-26,NULL,414
414718,M.M.G.I.S. OUTFALL NO. 1 @ LAKE RANFURLEY,MMGIS OUTFALL NO. 1,.000,NULL,.00000,54,601433.000,6217016.000,UTM,-34.182787800,142.100714000,WGS84,9,41.000,1,Y,N,1,1992-06-30,NULL,414
414719,M.M.G.I.S. OUTFALL NO. 2 @ LAKE RANFURLEY,MMGIS OUTFALL NO 2,.000,NULL,.00000,54,602439.000,6217010.000,UTM,-34.182743500,142.111629700,WGS84,3,35.000,1,Y,N,1,1992-06-30,NULL,414
414721,NANGILOC-COLIGNAN DRAIN @ HEWETTS ROAD,NAN-COLIG DR HEWETTS,.000,ARB,.00000,54,626742.000,6180559.000,UTM,-34.508704950,142.380673300,WGS84,9,.000,1,Y,N,1,1995-02-01,NULL,414
414722,NANGILOC-COLIGNAN DRAIN @ DOERINGS BASIN,NAN-COLIG DR DOERING,.000,ARB,.00000,54,620830.000,6188451.000,UTM,-34.438263030,142.315168900,WGS84,9,39.000,1,Y,N,1,1996-03-05,NULL,414
414723,KULKYNE OUTFALL DRAIN @ MANSELLS PUMP,KULKYNE O/F MANSELLS,.000,ARB,.00000,54,629092.000,6174803.000,UTM,-34.560305470,142.407139400,WGS84,9,56.000,9,Y,N,1,1996-08-14,NULL,414
414724,NANGILOC COLIGNAN DRAIN @ NANGILOC,NAN-COLIG @ NANGILOC,.000,ARB,.00000,54,624312.000,6184855.000,UTM,-34.470270030,142.353582500,WGS84,2,49.000,0,Y,N,1,1997-10-07,NULL,414
414725,NANGILOC-COLIGNAN DRAIN @ HILLVIEW OUTFALL,NAN-COLIG DR HILLVIW,.000,ARB,.00000,54,617604.000,6195858.000,UTM,-34.371853840,142.279046600,WGS84,9,47.000,0,Y,N,1,1998-01-22,NULL,414
414728,BROWN'S GROUP DRAINAGE AREA @ BROWN'S ROAD,BROWN'S RD DR. AREA,.000,NULL,.00000,54,627370.000,6176096.000,UTM,-34.548736710,142.388221800,WGS84,9,.000,0,Y,N,1,2006-08-02,NULL,414
414730,PSYCHE BEND LAGOON CONNECTING DRAIN,PSYCHE BEND LAGOON,NULL,NULL,NULL,54,612593.333,6207995.928,MGA94,-34.263090000,142.222980000,GDA94,NULL,43.600,NULL,N,N,1,2013-10-11,NULL,414
414731,BUMBANG DRAIN @ MURRAY RIVER OUTFALL,BUMBANG DR O/FALL,NULL,NULL,NULL,54,664233.897,6169881.620,MGA94,-34.599650000,142.791000000,WGS84,NULL,45.320,NULL,N,N,1,2013-11-21,NULL,414
414732,TOL TOL DRAIN @ MURRAY RIVER OUTFALL,TOL TOL DR O/FALL,NULL,NULL,NULL,54,670316.898,6162695.330,MGA94,-34.663550000,142.858760000,GDA94,NULL,45.570,NULL,N,N,1,2013-10-15,NULL,414
414733,BOUNDRY BEND DRAIN OUTFALL TO MURRAY RIVER,BOUNDRY BEND DR O/F,NULL,NULL,NULL,54,698140.585,6156286.127,MGA94,-34.716300000,143.163740000,GDA94,NULL,46.120,NULL,N,N,1,2013-10-15,NULL,414
414734,BOUNDRY BEND DRAIN @ THE DAM,BOUNDRY BEND DR DAM,NULL,NULL,NULL,54,698403.385,6154407.282,MGA94,-34.733180000,143.167050000,GDA94,NULL,46.130,NULL,N,N,1,2013-10-15,NULL,414
414735,First Inlet Drain @ Lake Hawthorn,First Inlet,NULL,NULL,NULL,54,602344.400,6214792.900,MGA94,-34.202871000,142.110867000,GDA94,9,.000,NOT,N,N,1,2020-06-09,NULL,414
414736,SECOND INLET DRAIN @ LAKE HAWTHORN,Second Inlet Dr,NULL,NULL,NULL,54,601953.600,6214765.300,MGA94,-34.203153000,142.106627000,GDA94,NULL,.000,NOT,N,N,1,2020-06-09,NULL,414
414737,THIRD INLET DRAIN @ LAKE HAWTHORN,Third Inlet Dr,NULL,NULL,NULL,54,601639.000,6214094.000,MGA94,-34.209243000,142.103298000,GDA94,NULL,.000,NOT,N,N,1,2020-07-21,NULL,414
414738,Muirs Outfall @ Red Cliffs,Muirs O/F,NULL,NULL,NULL,54,613518.000,6200755.000,MGA94,-34.328276000,142.233976000,GDA94,NULL,.000,NOT,N,N,1,2020-07-31,NULL,414
414740,LMW Drain @ Kings Billabong,LMW Drain @ Kings,NULL,NULL,NULL,54,612166.700,6209885.800,MGA94,-34.246096000,142.218101000,GDA94,NULL,.000,NOT,N,N,1,2020-07-06,NULL,414
415200,WIMMERA RIVER @ HORSHAM,WIMMERA @ HORSHAM,120.381,AHD,4066.00000,54,602419.000,5933352.000,UTM,-36.739911200,142.147163100,WGS84,9,.000,1,Y,Y,1,1881-06-01,NULL,415
415201,WIMMERA RIVER @ GLENORCHY WEIR TAIL GAUGE,WIMMERA @ GLENORCHY,163.779,AHD,1953.00000,54,646364.636,5913914.542,UTM,-36.909300000,142.642970000,WGS84,9,.000,1,Y,Y,1,1910-08-11,NULL,415
415202,MACKENZIE RIVER @ WARTOOK RESERVOIR,MACKENZIE @ WARTOOK,425.513,AHD,80.00000,54,626566.000,5892223.000,UTM,-37.107640890,142.424437400,WGS84,9,.000,1,Y,N,1,1916-06-02,NULL,415
415203,MOUNT WILLIAM CREEK @ LAKE LONSDALE (TAIL GAUGE),MT. WILLIAM CK,182.198,AHD,1026.00000,54,640850.666,5900549.734,UTM,-37.030570000,142.583590000,WGS84,9,.000,1,Y,N,1,1899-02-01,NULL,415
415206,WIMMERA RIVER @ GLYNWYLLN,WIMMERA @ GLYNWYLLN,.000,ARB,1357.00000,54,665612.000,5908610.000,UTM,-36.953908870,142.860089100,WGS84,9,.000,1,Y,N,1,1902-09-05,NULL,415
415207,WIMMERA RIVER @ EVERSLEY,WIMMERA @ EVERSLEY,259.865,AHD,304.00000,54,693921.000,5882351.000,UTM,-37.185038800,143.184627400,WGS84,9,.000,1,Y,Y,1,1902-10-20,NULL,415
